id,AA,b,bs,el,f,g,j,k,l,tf,room,living,toilet,p
945,5,2,0.853,0,2,41.0,1,1,0,5,3,2,2,162559
946,5,1,0.7678,1,19,31.0,3,1,1,21,3,2,2,388853
947,1,1,0.4568,1,21,6.0,3,1,1,25,3,2,2,622367
948,1,1,0.5326,1,8,25.0,1,1,1,13,4,2,2,416284
950,1,1,0.7855,1,2,30.0,1,1,0,13,3,2,2,419055
951,5,4,0.8782,1,6,42.0,1,1,0,7,1,1,1,328192
952,5,4,0.6378,1,8,27.0,1,1,1,8,4,2,2,287653
953,1,1,0.4693,1,3,8.0,1,1,1,15,2,2,1,520083
954,5,1,0.7093,1,9,25.0,8,1,1,28,3,1,2,308863
955,1,1,0.8427,1,3,28.0,2,1,0,24,3,2,2,368727
956,1,1,0.8345,1,24,30.0,1,1,0,24,3,2,2,452962
958,2,1,0.4645,1,5,4.0,2,1,1,15,3,1,2,362536
959,1,2,0.8047,0,2,35.0,1,1,0,5,3,2,2,397587
961,1,1,0.4852,1,15,7.0,1,1,1,21,3,2,1,675498
964,1,1,0.4143,1,9,1.0,2,1,1,11,2,2,1,473630
967,2,1,0.4621,1,15,1.0,1,1,1,15,2,1,1,514774
968,2,1,0.4738,1,9,26.0,2,1,1,16,3,2,2,448651
970,5,4,0.6437999999999999,1,4,29.0,1,1,0,5,2,2,1,159534
971,1,1,0.8345,1,20,28.0,2,1,0,24,2,2,1,405855
972,5,2,0.6593000000000001,0,2,25.0,1,1,0,5,3,2,1,271352
973,1,1,0.7995,1,14,29.0,2,1,0,17,3,1,2,530360
976,1,1,0.47729999999999995,1,10,15.0,1,1,1,18,3,2,2,586969
978,1,1,0.5175,1,3,15.0,1,1,1,11,3,2,2,368694
979,5,1,0.5482,1,9,27.0,1,1,1,12,3,2,2,233765
981,5,1,0.5501,1,15,25.0,3,1,2,28,5,2,2,215990
982,1,4,0.7214,1,4,30.0,1,1,0,8,3,2,2,328552
983,1,1,0.5073,1,2,15.0,2,1,1,19,3,2,2,511451
984,5,1,0.7367,1,8,25.0,4,1,1,12,3,2,2,353636
985,1,1,0.469,1,10,8.0,1,1,1,15,2,2,1,518734
986,5,1,0.7372,1,16,25.0,4,1,1,23,4,2,2,346436
987,5,1,0.7215,1,8,25.0,4,1,1,25,2,2,1,407517
989,1,1,0.8541,1,9,28.0,2,1,1,24,4,2,2,263471
990,1,1,0.7964,1,1,28.0,6,1,1,17,4,2,2,511769
991,1,1,0.8564,1,23,29.0,1,1,1,24,2,1,1,354083
992,1,1,0.8726999999999999,1,6,28.0,2,1,1,23,2,1,1,353921
993,1,1,0.4363,1,3,8.0,1,1,1,15,1,1,1,590218
994,1,1,0.5622,1,1,18.0,1,1,1,12,2,2,1,384466
995,1,1,0.5172,1,1,18.0,1,1,1,12,2,2,2,386420
996,1,1,0.5434,1,8,13.0,1,1,1,11,3,2,2,516945
998,1,4,0.8256999999999999,1,3,30.0,1,1,0,8,3,2,1,424261
999,5,1,0.7691,1,5,28.0,1,1,0,12,3,2,1,371339
1000,2,1,0.6877,1,6,26.0,2,1,0,17,4,1,2,526668
1001,5,4,0.5943999999999999,1,3,28.0,1,1,1,7,2,2,2,427537
1002,1,4,0.7909999999999999,1,7,29.0,1,1,0,9,3,2,2,397494
1003,1,1,0.6259,1,5,28.0,2,1,0,36,3,2,2,316896
1004,2,1,0.6812,1,21,26.0,2,1,0,23,1,1,1,246370
1005,5,4,0.4182,1,3,1.0,1,1,1,8,3,2,1,600846
1006,5,4,0.4597,1,8,1.0,1,1,1,8,3,2,2,613408
1008,1,2,0.8591,0,3,44.0,2,1,0,4,3,2,2,305329
1009,5,1,0.7193,1,9,42.0,2,1,0,14,2,2,1,247326
1010,1,4,0.5566,1,5,26.0,1,1,1,7,3,2,1,65570
1012,1,1,0.47259999999999996,1,2,11.0,1,1,2,14,3,2,2,569964
1013,5,2,1.0,0,2,52.0,1,1,0,4,3,2,1,435183
1014,1,2,0.9283,0,3,39.0,1,1,0,5,3,2,2,540909
1015,2,1,0.47590000000000005,1,21,28.0,1,1,1,26,2,2,2,239117
1017,1,1,0.8345999999999999,1,5,28.0,2,1,0,24,2,2,2,411051
1018,1,4,0.5375,1,10,13.0,1,1,0,10,2,2,1,404476
1020,1,1,0.5784,1,2,15.0,1,1,0,11,3,2,2,411643
1021,1,1,0.6109,1,11,30.0,1,1,0,16,2,1,1,402288
1022,5,4,0.6083,1,8,1.0,1,1,0,8,2,2,2,656684
1023,1,4,0.5365,1,2,2.0,2,1,0,7,2,1,1,429907
1024,5,1,0.6473,1,10,28.0,1,1,0,15,1,1,1,230635
1025,5,1,0.6625,1,9,28.0,1,1,1,15,3,2,2,200311
1026,5,4,0.4263,1,7,1.0,1,1,1,8,2,2,2,656684
1027,5,4,0.4487,1,2,1.0,1,1,1,8,3,2,1,566790
1028,1,1,0.5393,1,12,29.0,2,1,1,12,3,2,2,413775
1029,1,1,0.4996,1,22,13.0,1,1,1,29,3,2,2,576390
1030,5,2,0.8761,0,5,43.0,1,1,0,5,3,2,2,378615
1031,2,1,0.8379000000000001,1,11,30.0,1,1,0,12,3,2,2,440440
1032,1,4,0.6509999999999999,1,2,23.0,1,1,0,9,2,1,1,325669
1033,1,1,0.4397,1,7,10.0,1,1,1,15,2,2,1,451398
1034,1,1,0.6769,1,11,32.0,1,1,0,12,3,2,2,570843
1035,2,2,0.9293,0,4,43.0,1,1,0,5,3,2,1,315864
1036,1,2,0.9484999999999999,0,4,43.0,1,1,0,5,3,1,1,340417
1037,1,1,0.4792,1,5,1.0,1,1,1,13,3,2,2,440251
1038,1,2,0.8323,0,5,45.0,1,1,0,5,4,4,2,457574
1039,1,1,0.5440999999999999,1,4,18.0,1,1,1,14,3,2,2,508694
1040,1,4,0.5726,1,1,20.0,1,1,1,7,3,2,2,350169
1041,1,1,0.49729999999999996,1,10,6.0,1,1,1,15,3,2,2,483375
1042,2,1,0.47859999999999997,1,11,4.0,2,1,1,15,3,2,2,506658
1044,1,1,0.4866,1,7,8.0,1,1,1,11,2,2,1,576099
1045,5,4,0.4597,1,6,1.0,1,1,1,8,3,2,2,637352
1046,5,4,0.5786,1,3,1.0,1,1,0,8,2,2,2,610288
1047,5,2,0.6441,0,4,29.0,1,1,0,5,3,2,1,155891
1048,1,4,0.6293,1,4,32.0,1,1,0,6,2,2,2,579792
1049,1,2,0.8941,0,2,43.0,1,1,0,5,3,2,1,363160
1050,1,1,0.41409999999999997,1,14,17.0,1,1,1,14,3,2,2,478354
1051,1,1,0.6405,1,9,29.0,1,1,0,14,3,2,2,467035
1052,5,1,0.7331,1,8,42.0,2,1,0,14,2,2,1,379660
1053,5,4,0.7001999999999999,1,4,27.0,1,1,0,7,3,2,2,235359
1054,5,1,0.6133,1,13,28.0,1,2,0,15,3,2,3,101702
1056,5,4,0.8795000000000001,1,2,42.0,1,1,0,7,1,1,1,321127
1057,1,1,0.6907,1,14,25.0,1,1,0,32,1,1,1,277398
1058,1,1,0.6467,1,22,25.0,1,1,0,32,2,1,1,264145
1059,1,1,0.8791,1,15,28.0,2,1,1,23,3,2,2,419008
1060,1,4,0.6344,1,5,30.0,1,1,0,7,1,1,1,380301
1061,1,1,0.4175,1,5,3.0,1,1,1,15,2,2,1,586139
1062,2,1,0.6479,1,19,26.0,2,1,0,23,2,2,1,563435
1063,1,1,0.4154,1,21,3.0,2,1,1,23,2,2,1,532959
1064,1,1,0.42969999999999997,1,12,8.0,1,1,1,15,3,2,1,511190
1065,1,1,0.8664000000000001,1,12,29.0,1,1,1,25,2,2,2,405180
1066,1,1,0.7558,1,12,30.0,1,1,0,24,1,2,1,608106
1067,1,1,0.5327000000000001,1,11,28.0,1,1,1,14,4,2,2,476215
1068,2,1,0.665,1,3,28.0,1,1,0,25,1,2,1,579683
1069,1,4,0.5991,1,3,30.0,1,1,0,8,3,2,2,60192
1070,3,4,0.5874,1,4,10.0,1,1,1,4,3,2,2,450079
1071,5,2,0.5813,0,1,27.0,1,1,1,4,3,2,2,301408
1072,1,1,0.5213,1,2,8.0,1,1,0,15,1,1,1,607603
1073,1,1,0.5482,1,6,15.0,1,1,1,15,3,2,2,624843
1074,5,4,0.4269,1,4,6.0,2,1,1,5,2,1,1,373484
1075,1,1,0.3375,1,4,8.0,1,1,2,15,1,1,1,461755
1076,1,1,0.6134000000000001,1,2,1.0,1,1,0,13,1,1,1,524033
1077,2,4,0.8256999999999999,1,6,29.0,1,1,0,8,4,2,2,302694
1078,1,4,0.47009999999999996,1,8,20.0,1,1,1,8,3,2,2,542893
1080,1,1,0.5579,1,5,15.0,1,1,0,14,3,2,2,572797
1081,1,1,0.6439,1,9,27.0,2,1,0,16,1,1,1,511012
1082,1,2,0.8957999999999999,0,1,45.0,1,1,0,4,3,2,2,637977
1083,2,1,0.7042,1,17,26.0,2,1,0,17,3,2,1,697983
1084,5,2,0.8856999999999999,0,2,43.0,2,1,0,4,3,2,3,297283
1085,5,4,0.8782,1,3,42.0,1,1,0,7,1,1,1,268519
1087,2,2,0.9662000000000001,0,5,38.0,1,1,0,5,2,2,1,399187
1089,5,2,0.8367,0,3,43.0,1,1,0,4,3,2,1,136212
1090,1,1,0.4804,1,11,7.0,1,1,1,20,4,2,2,633455
1091,1,1,0.4329,1,8,10.0,1,1,1,15,2,1,1,312896
1092,1,1,0.8579000000000001,1,12,28.0,2,1,1,24,4,2,2,282744
1093,1,4,0.7221,1,3,30.0,1,1,0,8,4,2,2,459008
1094,2,1,0.4386,1,19,26.0,2,1,1,22,2,2,1,464817
1095,1,1,0.7979999999999999,1,11,29.0,2,1,0,17,2,2,1,526476
1096,1,1,0.5771000000000001,1,12,30.0,1,1,0,13,2,2,1,578780
1097,1,4,0.8806,1,3,32.0,1,1,0,6,3,2,2,532304
1098,1,1,0.8073,1,3,26.0,2,1,0,16,3,2,1,433217
1099,1,1,0.5669,1,8,17.0,1,1,0,12,2,1,1,618985
1104,1,1,0.6437999999999999,1,14,28.0,2,1,0,24,1,1,1,497937
1105,1,1,0.6455,1,4,27.0,2,1,0,16,3,2,2,465055
1106,1,1,0.41409999999999997,1,7,17.0,1,1,1,14,3,2,2,485712
1107,1,1,0.5292,1,12,25.0,2,1,1,17,3,2,2,376615
1108,1,4,0.6792,1,5,29.0,1,1,0,6,3,2,1,546496
1110,1,1,0.6592,1,3,28.0,1,1,0,14,2,2,1,526992
1111,1,1,0.6623,1,13,29.0,1,1,0,25,2,2,1,549646
1112,1,1,0.44549999999999995,1,3,3.0,1,1,1,15,2,1,1,652605
1113,2,1,0.8783,1,8,30.0,1,1,0,12,2,2,2,490668
1114,1,1,0.8011,1,18,29.0,1,1,0,24,2,2,1,556261
1115,1,1,0.5112,1,9,13.0,1,1,1,11,3,2,2,452096
1116,5,4,0.716,1,6,30.0,1,1,0,7,4,1,2,362403
1118,1,1,0.5708,1,6,28.0,1,1,1,17,3,2,2,280509
1119,1,4,0.6093,1,4,25.0,1,1,0,8,2,2,1,476820
1120,1,4,0.6077,1,6,33.0,1,1,1,6,3,2,3,358350
1122,2,1,0.6877,1,3,26.0,2,1,0,17,4,2,2,560374
1123,1,2,0.8898,0,5,40.0,2,1,0,5,3,2,1,312106
1124,1,2,0.8902,0,5,40.0,2,1,0,5,3,2,1,364337
1125,1,4,0.7917000000000001,1,2,33.0,1,1,0,7,3,2,1,370982
1127,1,2,0.8025,0,2,36.0,1,1,0,5,3,2,2,354810
1128,1,2,0.8898,0,5,40.0,2,1,0,5,3,2,1,298509
1130,1,2,0.9251999999999999,0,5,44.0,1,1,0,5,3,2,2,360479
1131,1,1,0.4879,1,6,2.0,1,1,1,14,3,2,2,712982
1132,1,1,0.8212999999999999,1,10,28.0,2,1,0,24,2,2,1,437878
1134,1,2,0.8371,0,4,38.0,1,1,0,5,3,2,2,296681
1135,5,2,0.8297,0,4,43.0,2,1,0,5,3,2,1,168879
1136,1,1,0.6808,1,9,11.0,1,1,0,15,4,2,2,505987
1137,1,2,0.8314,0,4,39.0,6,1,0,5,2,1,1,375197
1138,1,1,0.4548,1,12,6.0,1,1,1,21,2,2,1,648324
